wire_number,mu_A,mu_B,n_A,n_B
660,6.119999885559082,6.440000057220459,42,42
661,6.144999980926514,6.3399999141693115,42,42
662,6.119999885559082,6.2900002002716064,42,42
663,6.1549999713897705,6.4049999713897705,42,42
664,6.1600000858306885,6.2900002002716064,42,42
665,6.099999904632568,6.3399999141693115,42,42
666,6.099999904632568,6.369999885559082,42,42
667,6.25,6.320000171661377,42,42
668,6.109999895095825,6.31000018119812,42,42
669,6.234999895095825,6.329999923706055,42,42
670,6.170000076293945,6.369999885559082,42,42
671,6.119999885559082,6.379999876022339,42,42
672,6.180000066757202,6.325000047683716,42,42
673,6.170000076293945,6.349999904632568,42,42
674,6.1600000858306885,6.369999885559082,42,42
675,6.190000057220459,6.3399999141693115,42,42
676,6.1600000858306885,6.325000047683716,42,42
677,6.150000095367432,6.325000047683716,42,42
678,6.190000057220459,6.31000018119812,42,42
679,6.234999895095825,6.329999923706055,42,42
680,6.224999904632568,6.3399999141693115,42,42
681,6.200000047683716,6.369999885559082,42,42
682,6.28000020980835,6.320000171661377,42,42
683,6.300000190734863,6.200000047683716,42,42
684,6.235000133514404,6.25,42,42
685,6.210000038146973,6.325000047683716,42,42
686,6.210000038146973,6.300000190734863,42,42
687,6.109999895095825,6.300000190734863,42,42
688,6.099999904632568,6.25,42,42
689,6.075000047683716,6.300000190734863,42,42
690,6.134999990463257,6.300000190734863,42,42
691,6.139999866485596,6.315000057220459,42,42
692,6.1549999713897705,6.325000047683716,42,42
693,6.200000047683716,6.359999895095825,42,42
694,6.320000171661377,6.325000047683716,42,42
695,6.329999923706055,6.25,42,42
696,6.2200000286102295,6.28000020980835,42,42
697,6.170000076293945,6.28000020980835,42,42
698,6.170000076293945,6.2900002002716064,42,42
699,6.180000066757202,6.25,42,42
700,6.2900002002716064,6.234999895095825,42,42
701,6.260000228881836,6.239999771118164,42,42
702,6.325000047683716,6.25,42,42
703,6.284999847412109,6.260000228881836,42,42
704,6.2900002002716064,6.170000076293945,42,42
705,6.2900002002716064,6.200000047683716,42,42
706,6.325000047683716,6.170000076293945,42,42
707,6.320000171661377,6.239999771118164,42,42
708,6.31000018119812,6.25,42,42
709,6.2200000286102295,6.255000114440918,42,42
710,6.329999923706055,6.239999771118164,42,42
711,6.329999923706055,6.270000219345093,42,42
