wire_number,json_A,json_B,summary_A,summary_B,diff_A,diff_B
465,5.97,6.52,,5.478858009368564,,-1.0411419906314352
466,6.02,6.21,,6.467074920674807,,0.25707492067480686
467,6.36,6.21,,6.393927778208642,,0.18392777820864215
468,6.25,6.3,,5.701206484506312,,-0.5987935154936874
469,6.1,6.25,,6.526130903506627,,0.27613090350662706
470,6.56,6.27,,6.195161480780651,,-0.07483851921934814
471,6.21,6.36,,6.18845793121383,,-0.17154206878617018
472,6.1,6.16,,5.699336740141852,,-0.4606632598581477
473,6.25,6.11,,5.876807090799203,,-0.23319290920079716
474,6.25,6.61,,5.718745158818688,,-0.8912548411813122
475,6.57,6.27,,5.9429028866216855,,-0.32709711337831404
476,6.56,6.62,,5.919254054236535,,-0.7007459457634653
477,6.3,6.62,,6.111001653606444,,-0.5089983463935557
478,6.57,6.3,,5.924360086506245,,-0.3756399134937549
479,6.49,6.0,,6.045846587389423,,0.04584658738942338
480,6.72,6.25,,5.917090784036613,,-0.33290921596338663
481,6.38,5.96,,6.167337970259819,,0.20733797025981904
