wire_number,mu_A,mu_B,n_A,n_B
198,5.839815049045159,5.402627844748928,7,7
199,5.714013478909765,5.278829992632557,7,7
200,5.793411499781014,5.274805864738568,7,7
201,5.686941132972883,5.316408455405058,7,7
202,5.868202587754284,5.2890075319888785,7,7
203,5.623799572151085,5.433858111848957,7,7
204,5.748262718009542,5.165520840653973,7,7
205,5.746791565100941,5.191045808699403,7,7
206,5.782068481477327,5.417945877417404,7,7
207,5.661174442053571,5.470988846719408,7,7
208,5.805053237777149,5.295745981441141,7,7
209,5.760809472524768,5.372043251144508,7,7
210,5.730693730371026,5.38469395762362,7,7
211,5.935344116630649,5.4209387948657435,7,7
212,5.5510755728017855,5.389675431585759,7,7
213,5.777605674587216,5.4448148962413665,7,7
214,5.751861757577036,5.460573363045873,7,7
215,5.771397799157402,5.4566938980784725,7,7
216,5.737110422605887,5.462075424390515,7,7
217,5.6983968142038774,5.513398403450275,7,7
218,5.585176363767012,5.395152572007697,7,7
219,5.785403812534474,5.434144757938927,7,7
220,5.771822290381673,5.461117313479887,7,7
221,5.670909561350622,5.434238998654062,7,7
222,5.647502818205483,5.5387636611277005,7,7
223,5.5348386904879305,5.525106362403516,7,7
224,5.648150514197537,5.559814311268932,7,7
225,5.576564902101404,5.44270840600332,7,7
226,5.5857425978587045,5.406788663853576,7,7
227,5.569272847582566,5.493308587704451,7,7
228,5.645254936974462,5.441601590641291,7,7
229,5.78594635352672,5.5769095908082456,7,7
230,5.566914289147368,5.537823698298741,7,7
231,5.662506306948389,5.620735865813232,7,7
